sample_id,text,image_path,label,source,split
dgm4_1078744,US secretary of the army John McHugh and army chief of staff General Raymond Odierno arrive for a session of the Senate armed services committee in Washington,data/raw/DGM4/origin/guardian/0678/981.jpg,0,DGM4_origin,train
dgm4_1555999,Nicola Sturgeon said attending one of Scotland s first samesex marriages was among her proudest moments,data/raw/DGM4/origin/bbc/0165/481.jpg,0,DGM4_origin,train
dgm4_106330,Russian inventor Mikhail Kalashnikov poses with an AK series of assault rifles on the Russian Stand at the International Defence Exhibition Defexpo India2004 in New Delhi,data/raw/DGM4/origin/washington_post/0121/122.jpg,0,DGM4_origin,test
dgm4_817382,Legal status for couples such as Greg McNeilly and Doug Meek who were married at a Michigan courtroom Saturday,data/raw/DGM4/origin/guardian/0425/581.jpg,0,DGM4_origin,train
dgm4_386268,There has been persistent speculation in the Arab world that Israel poisoned Yasser Arafat Israel has denied such allegations,data/raw/DGM4/origin/usa_today/0301/902.jpg,0,DGM4_origin,test
dgm4_395350,Sen Mark Udall DColo left participates in a debate with Rep Cory Gardner RColo in Denver on Oct 15,data/raw/DGM4/origin/usa_today/0509/888.jpg,0,DGM4_origin,train
dgm4_488745,I adore my kids but worry I am not cut out for looking after them on my own,data/raw/DGM4/origin/guardian/0841/002.jpg,0,DGM4_origin,train
dgm4_996335,Roman Polanski celebrities have queued up to back him,data/raw/DGM4/origin/guardian/0601/933.jpg,0,DGM4_origin,train
dgm4_135939,Net worth 816What he s got Oracle,data/raw/DGM4/origin/washington_post/0495/519.jpg,0,DGM4_origin,train
dgm4_964687,So lol David Cameron showing mirth potential at an earlier occasion among Tory friends,data/raw/DGM4/origin/guardian/0181/433.jpg,0,DGM4_origin,train
dgm4_1680923,As well as petrol stations superstores and High Street shops in the UK Tesco expanded abroad with mixed results,data/raw/DGM4/origin/bbc/0519/148.jpg,0,DGM4_origin,train
dgm4_584467,Songhoy Blues with Nick Zinner of Yeah Yeah Yeahs who collaborated with the band on their track Soubour,data/raw/DGM4/origin/guardian/0291/827.jpg,0,DGM4_origin,train
dgm4_1092349,Customs intelligence staff show recovered marijuana worth millions of rupees after a raid,data/raw/DGM4/origin/guardian/0701/091.jpg,0,DGM4_origin,val
dgm4_774904,Winner takes all Allan Ahlberg with the originators of the award Philip Pullman and Mark Haddon,data/raw/DGM4/origin/guardian/0589/830.jpg,0,DGM4_origin,train
dgm4_992856,Dmitri Tarasov wearing a Tshirt that reads most polite president,data/raw/DGM4/origin/guardian/0601/046.jpg,0,DGM4_origin,train
dgm4_1450981,Prime Minister Fredrik Reinfeldt took office in 2006 and is the country s longest serving conservative leader,data/raw/DGM4/origin/bbc/0001/748.jpg,0,DGM4_origin,train
dgm4_1077701,Mitt Romney on Memorial Day 2012 with Senator John McCain who vetted Romney as a potential vicepresidential runningmate in 2008,data/raw/DGM4/origin/guardian/0697/413.jpg,0,DGM4_origin,train
dgm4_1472083,UK Prime Minister David Cameron is keen to focus on a major trade deal with the US,data/raw/DGM4/origin/bbc/0074/914.jpg,0,DGM4_origin,train
dgm4_521516,Eddie Obeid appears at the Independent Commission Against Corruption inquiry on 5 February,data/raw/DGM4/origin/guardian/0244/737.jpg,0,DGM4_origin,train
dgm4_173158,Diner en Blanc takes over Navy Yard,data/raw/DGM4/origin/washington_post/0519/259.jpg,0,DGM4_origin,val
dgm4_122330,Sen Richard Lugar showing the grandkids his most excellent medal,data/raw/DGM4/origin/washington_post/0592/407.jpg,0,DGM4_origin,val
dgm4_1646013,Mrs Foster is expected to succeed Peter Robinson after Nigel Dodds announced he would not contest the leadership,data/raw/DGM4/origin/bbc/0526/000.jpg,0,DGM4_origin,train
dgm4_438520,Cheerleaders pose with a sign before the debate,data/raw/DGM4/origin/usa_today/0709/889.jpg,0,DGM4_origin,train
dgm4_1654717,The dolls can be treated like family members,data/raw/DGM4/origin/bbc/0411/429.jpg,0,DGM4_origin,train
dgm4_869745,Sadiq Khan meets students at Friern Barnet school in north London,data/raw/DGM4/origin/guardian/0488/726.jpg,0,DGM4_origin,train
dgm4_775833,The deputy prime minister Nick Clegg left meets young apprentices in London in 2012 The Youth Contract has faced criticism ove its effectiveness,data/raw/DGM4/origin/guardian/0590/058.jpg,0,DGM4_origin,train
dgm4_136963,US senator and presidential candidate John McCain center introduces Rep Graham right to Florence resident Randy Oswalt while campaigning doortodoor in Florence SC,data/raw/DGM4/origin/washington_post/0587/531.jpg,0,DGM4_origin,test
dgm4_1265304,Nuanced and affecting Rebecca Humphries and Simon Russell Beale in Temple,data/raw/DGM4/origin/guardian/0084/822.jpg,0,DGM4_origin,train
dgm4_318645,A model walks the Michael Kors Spring 2017 runway show,data/raw/DGM4/origin/usa_today/0519/062.jpg,0,DGM4_origin,train
dgm4_574020,Adam Chapman from Britain and Jaewon Yoo from South Korea take a selfie together to celebrate international friendships,data/raw/DGM4/origin/guardian/0276/795.jpg,0,DGM4_origin,train
dgm4_1655332,Kim Sears arrives in the bridal car,data/raw/DGM4/origin/bbc/0495/284.jpg,0,DGM4_origin,val
dgm4_511929,Ruth Bader Ginsburg enters for the 2010 State of the Union address,data/raw/DGM4/origin/guardian/0217/311.jpg,0,DGM4_origin,train
dgm4_924467,The DOJ found racial bias in the Ferguson police department They won t have to look hard to find it elsewhere,data/raw/DGM4/origin/guardian/0127/542.jpg,0,DGM4_origin,train
dgm4_854073,Tony Popovic celebrates Western Sydney s Asian Champions League victory with his players,data/raw/DGM4/origin/guardian/0472/273.jpg,0,DGM4_origin,train
dgm4_476114,Samuel Eto o here playing in a charity match in Kenya in 2010 says Boko Haram has created a humanitarian crisis of unbearable gravity,data/raw/DGM4/origin/guardian/0828/104.jpg,0,DGM4_origin,train
dgm4_462526,John Motson arrives You re not going to need that coat Mottie,data/raw/DGM4/origin/guardian/0814/938.jpg,0,DGM4_origin,train
dgm4_632113,A TV election debate in 2010 next year s edition will include Ukip but not the Greens or the SNP,data/raw/DGM4/origin/guardian/0335/121.jpg,0,DGM4_origin,val
dgm4_748029,British couple Paul and Rachel Chandler after their release last year by pirates who had held them for 13 months,data/raw/DGM4/origin/guardian/0570/534.jpg,0,DGM4_origin,test
dgm4_215478,Wisconsin Badgers guard Josh Gasser controls the ball against Arizona Wildcats forward Brandon Ashley during the first half in the finals of the west regional of the 2015 NCAA Tournament,data/raw/DGM4/origin/usa_today/0570/420.jpg,0,DGM4_origin,train
dgm4_774735,US President Barack Obama greets Malaysia s Prime Minister Najib Razak at an ASEAN meeting in February The US State department has criticised the Najib government for muzzling the press,data/raw/DGM4/origin/guardian/0583/592.jpg,0,DGM4_origin,train
dgm4_1018783,Donald Trump endorses Mitt Romney s candidacy for president as Romney and his wife Ann look on in February 2012,data/raw/DGM4/origin/guardian/0645/049.jpg,0,DGM4_origin,train
dgm4_1029852,Love letter to Saudi Arabia Wadjda is a funny romantic story that hides its political edge,data/raw/DGM4/origin/guardian/0629/126.jpg,0,DGM4_origin,val
dgm4_513324,Senator Rand Paul son of Republican presidential candidate Ron Paul was detained by TSA officials at Nashville airport on 23 January 2012,data/raw/DGM4/origin/guardian/0217/657.jpg,0,DGM4_origin,train
dgm4_161088,Saudi King Salman bin Abdul Aziz right meets with Lebanese Prime Minister Tammam Salam at the Royal Palace in the Saudi coastal city of Jiddah,data/raw/DGM4/origin/washington_post/0524/960.jpg,0,DGM4_origin,train
dgm4_989748,Prime Minister Benyamin Netanyahu at the weekly cabinet meeting said Israel would build several hundred homes for settlers in the occupied West Bank,data/raw/DGM4/origin/guardian/0600/260.jpg,0,DGM4_origin,train
dgm4_472197,Ben McEvoy of Hawthorn is congratulated by team mate Isaac Smith during their victory over the Adelaide Crows,data/raw/DGM4/origin/guardian/0836/740.jpg,0,DGM4_origin,train
dgm4_946661,Jennifer Lawrence pictured with Josh Hutcheson in The Hunger Games said she refused to lose weight for her film roles,data/raw/DGM4/origin/guardian/0158/148.jpg,0,DGM4_origin,train
dgm4_561751,Alanis Morissette and Demi Lovato perform Morissette s 1995 hit You Oughta Know,data/raw/DGM4/origin/guardian/0267/389.jpg,0,DGM4_origin,test
dgm4_938372,Fabio Capello celebrates with Steven Gerrard as England reach the knockout stage of the World Cup,data/raw/DGM4/origin/guardian/0143/570.jpg,0,DGM4_origin,train
dgm4_486131,Madhu Kinnar India s only transgender mayor is welcomed at a local school,data/raw/DGM4/origin/guardian/0840/338.jpg,0,DGM4_origin,train
dgm4_1145141,Riot police stand guard inside the wrecked entrance to the Millbank complex,data/raw/DGM4/origin/guardian/0770/611.jpg,0,DGM4_origin,train
dgm4_1234613,Marco Rubio takes the stage for his speech at the RedState Gathering on Friday,data/raw/DGM4/origin/guardian/0043/481.jpg,0,DGM4_origin,train
dgm4_1641397,Healey has been described by many as the best prime minister Labour never had,data/raw/DGM4/origin/bbc/0508/023.jpg,0,DGM4_origin,train
dgm4_431066,Pope Francis arrives in the Paul VI hall on Monday for an audience with the Holy See s employees at the Vatican,data/raw/DGM4/origin/usa_today/0388/416.jpg,0,DGM4_origin,train
dgm4_379244,Chicago Public Schools CEO Barbara ByrdBennett seen here at an October 2012 news conference with Mayor Rahm Emanuel said the layoffs were the result of declining enrollment,data/raw/DGM4/origin/usa_today/0432/397.jpg,0,DGM4_origin,test
dgm4_135963,Richard Nixon performs the last acts of his devastated presidency in the White House East Room on Aug 9 1974 as he bids farewell to his Cabinet aides and staff,data/raw/DGM4/origin/washington_post/0350/288.jpg,0,DGM4_origin,train
dgm4_447214,Peter Barnes Dave Watson and Dennis Tueart celebrate Manchester City s League Cup win in 1976,data/raw/DGM4/origin/guardian/0807/871.jpg,0,DGM4_origin,train
dgm4_956337,Jens Lehmann left Arsenal in 2008 but could be primed for a shock return to the Emirates Stadium,data/raw/DGM4/origin/guardian/0166/762.jpg,0,DGM4_origin,train
dgm4_977723,Kendal s mayor Chris Hogg with Rachel Ellis a foodbank volunteer at the help centre,data/raw/DGM4/origin/guardian/0190/971.jpg,0,DGM4_origin,test
dgm4_1568250,Top Gear regularly attracts audiences of around 5 million,data/raw/DGM4/origin/bbc/0336/679.jpg,0,DGM4_origin,train
dgm4_80931,Bill Paxton left and Denzel Washington in 2 Guns,data/raw/DGM4/origin/washington_post/0093/798.jpg,0,DGM4_origin,train
dgm4_593145,The Thatcher Illusion photoshopped by Al McCartney,data/raw/DGM4/origin/guardian/0306/578.jpg,0,DGM4_origin,train
dgm4_1544975,The Chilean veterinaries of the town of Los Andes are treating the huge birds,data/raw/DGM4/origin/bbc/0179/015.jpg,0,DGM4_origin,val
dgm4_207747,Ashley Han 20 sits next to her mother Serim Han as she talks about her father KiSuck Han during a news conference in New York,data/raw/DGM4/origin/usa_today/0128/951.jpg,0,DGM4_origin,train
dgm4_1599433,Prayer vigils are also being held across the city as it tries to come to terms with the deadliest attack by Taliban militants in the country s history,data/raw/DGM4/origin/bbc/0395/510.jpg,0,DGM4_origin,train
dgm4_1040751,Senegalese lawyer Fatou Kine Camara has branded her country s abortion law one of the harshest and deadliest in Africa,data/raw/DGM4/origin/guardian/0650/651.jpg,0,DGM4_origin,train
dgm4_128777,Clooney stands next to Rande Gerber on a water taxi,data/raw/DGM4/origin/washington_post/0509/276.jpg,0,DGM4_origin,val
dgm4_657145,Muslim communities don t just quietly condone the ideology behind Isis according to David Cameron but threaten our common culture,data/raw/DGM4/origin/guardian/0360/195.jpg,0,DGM4_origin,train
dgm4_120241,Soviet President Leonid Brezhnev stands in presidential box at Lenin Stadium in Moscow to view opening ceremony for the 1980 Summer Olympic Games,data/raw/DGM4/origin/washington_post/0082/152.jpg,0,DGM4_origin,train
dgm4_361400,President Obama left and Argentinian President Mauricio Macri deliver a joint press conference at the Casa Rosada presidential palace in Buenos Aires on March 23 2016,data/raw/DGM4/origin/usa_today/0360/220.jpg,0,DGM4_origin,train
dgm4_81598,Sam Vaughn left and James Houston are neighborhood change agents with the Office of Neighborhood Safety in Richmond Calif who are trying to curb shootings,data/raw/DGM4/origin/washington_post/0372/423.jpg,0,DGM4_origin,train
dgm4_969604,Sarah Hall works on her allotment with children Jack age 2 and Ella age 5 She will be losing her child benefit,data/raw/DGM4/origin/guardian/0195/104.jpg,0,DGM4_origin,train
dgm4_1089614,Australia s Bernard Foley might just be able to guide the Wallabies to glory this World Cup,data/raw/DGM4/origin/guardian/0700/404.jpg,0,DGM4_origin,train
dgm4_1484474,Peaches Geldof said sorry after tweeting the names of two defendants,data/raw/DGM4/origin/bbc/0011/163.jpg,0,DGM4_origin,train
dgm4_682610,Trick or treaters and their parents meet the president,data/raw/DGM4/origin/guardian/0391/567.jpg,0,DGM4_origin,test
dgm4_453897,In the film Minority Report from 2002 Tom Cruise manoeuvred content around wallsized computer screens by waving his hands,data/raw/DGM4/origin/guardian/0806/310.jpg,0,DGM4_origin,train
dgm4_480914,Orlando City s Cristian Higuita right competes with Portland Timbers midfielder Diego Chara,data/raw/DGM4/origin/guardian/0848/623.jpg,0,DGM4_origin,train
dgm4_1075513,Confidant Martins second from left with her family,data/raw/DGM4/origin/guardian/0696/861.jpg,0,DGM4_origin,train
dgm4_426859,Tiger Woods Chris Como Pat Perez Billy Horschel and Drew Steckel talk on the driving range before a practice round for the Farmers Insurance Open,data/raw/DGM4/origin/usa_today/0289/961.jpg,0,DGM4_origin,train
dgm4_1500007,The collection includes newspapers from when the Taliban were in power,data/raw/DGM4/origin/bbc/0099/575.jpg,0,DGM4_origin,train
dgm4_698986,St John Ambulance volunteers A great place to make friends and the biggest dating agency in London,data/raw/DGM4/origin/guardian/0501/941.jpg,0,DGM4_origin,train
dgm4_1083904,Rolf Harris arrives at court with his daughter Bindi,data/raw/DGM4/origin/guardian/0692/727.jpg,0,DGM4_origin,train
dgm4_272439,Cleopatra De Leon left and Nicole Dimetman outside the federal courthouse in San Antonio on Feb 12 2014 They want Texas to recognize their marriage which took place in Massachusetts,data/raw/DGM4/origin/usa_today/0059/310.jpg,0,DGM4_origin,train
dgm4_1459517,Greek PM Alexis Tsipras travelled to Berlin last week for talks with German Chancellor Angela Merkel,data/raw/DGM4/origin/bbc/0037/577.jpg,0,DGM4_origin,train
dgm4_520190,Rouhani meets the International Atomic Energy Agency director Yukiya Amano in Tehran,data/raw/DGM4/origin/guardian/0231/892.jpg,0,DGM4_origin,train
dgm4_100773,In this June 6 2013 photo Dave Mullins right sits with his husband Charlie Craig in Denver,data/raw/DGM4/origin/washington_post/0550/291.jpg,0,DGM4_origin,test
dgm4_704113,Paul Hollywood Mary Berry and Sue Perkins get in the Comic Relief spirit,data/raw/DGM4/origin/guardian/0509/501.jpg,0,DGM4_origin,val
dgm4_1652605,Peter Tatchell joined protests against a ban on gay pride in Moscow in 2008,data/raw/DGM4/origin/bbc/0527/804.jpg,0,DGM4_origin,train
dgm4_1527335,Jones and James Corden cowrote and starred in Gavin and Stacey,data/raw/DGM4/origin/bbc/0224/488.jpg,0,DGM4_origin,train
dgm4_1251082,Radamel Falcao could be on the move again this summer after his surprise switch from Atletico Madrid to Monaco last year,data/raw/DGM4/origin/guardian/0070/533.jpg,0,DGM4_origin,test
dgm4_237992,Vanessa Chouest 18 a Hofstra University from Louisiana was among about one hundred students who protested on campus before the start of the debate,data/raw/DGM4/origin/usa_today/0709/856.jpg,0,DGM4_origin,train
dgm4_364896,Pacquiao celebrates after beating Ghana s Joshua Clottey WBO welterweight title fight at the Cowboys Stadium in 2010,data/raw/DGM4/origin/usa_today/0682/510.jpg,0,DGM4_origin,train
dgm4_1449465,Desmond Rosario was found after a Crimewatch appeal,data/raw/DGM4/origin/bbc/0085/296.jpg,0,DGM4_origin,train
dgm4_267493,NBA legends and Basketball Hall of Famers from left Nate Archibald Walt Frazier and Julius Erving judged the Slam Dunk Contest,data/raw/DGM4/origin/usa_today/0020/679.jpg,0,DGM4_origin,train
dgm4_845163,Pushing the boundaries Christina Aguilera on the X Factor final in December 2010,data/raw/DGM4/origin/guardian/0451/366.jpg,0,DGM4_origin,train
dgm4_395958,The Gambler star Mark Wahlberg brought wife Rhea Durham and daughter Ella Wahlberg,data/raw/DGM4/origin/usa_today/0669/014.jpg,0,DGM4_origin,val
dgm4_479937,Michael McFadden pictured here with his grandson The Vietnam veteran faces deportation to England,data/raw/DGM4/origin/guardian/0835/465.jpg,0,DGM4_origin,train
dgm4_614150,Beguiling Jack and Joseph in The End of Longing,data/raw/DGM4/origin/guardian/0318/082.jpg,0,DGM4_origin,test
dgm4_1162768,Vancouver bound James Steward and Lisa Jayne Dann with Deborah Green of Marketing Leeds,data/raw/DGM4/origin/guardian/0775/137.jpg,0,DGM4_origin,train
dgm4_122096,Lynne Rossetto Kasper left and producer Sally Swift work together on The Splendid Table in the studio at Minnesota Public Radio,data/raw/DGM4/origin/washington_post/0510/418.jpg,0,DGM4_origin,train
dgm4_1252410,Donald Trump attends at a ribboncutting event for a new business venture Albemarle Estate Virginia this week,data/raw/DGM4/origin/guardian/0064/449.jpg,0,DGM4_origin,train
dgm4_1227891,PopJam launched as a childfriendly alternative to Instagram,data/raw/DGM4/origin/guardian/0039/492.jpg,0,DGM4_origin,train
dgm4_367067,VanVelzen keeps an eye on the main entrance off 9th street into Lincoln High School on March 12 She carries all her standard police equipment including her gun,data/raw/DGM4/origin/usa_today/0344/507.jpg,0,DGM4_origin,train
dgm4_253833,Eventually security caught the fan and escorted him off the field as he yells in celebration,data/raw/DGM4/origin/usa_today/0237/963.jpg,0,DGM4_origin,train
dgm4_573180,William Porter one of six Baltimore police officers charged with the death of Freddie Gray walks to the courthouse with one of his attorneys in Baltimore on 2 December 2015,data/raw/DGM4/origin/guardian/0288/994.jpg,0,DGM4_origin,train
dgm4_738620,Angela Merkel backs the appointment of JeanClaude Juncker picture with Martin Schulz left the outgoing German president of the European parliament,data/raw/DGM4/origin/guardian/0543/189.jpg,0,DGM4_origin,train
dgm4_721214,A child at the Sheltering Arms Learning Center in New York in a program to educate children about nutrition and health,data/raw/DGM4/origin/guardian/0526/335.jpg,0,DGM4_origin,train
dgm4_1218053,Sir Jon Cunliffe right alongside Bank of England governor Mark Carney Cunliffe said the costs of the banking crisis are still emerging,data/raw/DGM4/origin/guardian/0047/519.jpg,0,DGM4_origin,val
dgm4_898296,Took a fall Rise of the Guardians lost money for DreamWorks,data/raw/DGM4/origin/guardian/0114/709.jpg,0,DGM4_origin,val
dgm4_205103,Ukrainians look at a list of new government candidates in Kiev on Thursday,data/raw/DGM4/origin/washington_post/0348/187.jpg,0,DGM4_origin,train
dgm4_161246,What Donald Trump has said about David Duke,data/raw/DGM4/origin/washington_post/0511/713.jpg,0,DGM4_origin,train
dgm4_339978,A man listens to a pastor urger community harmony at a service in downtown Dallas on Saturday night,data/raw/DGM4/origin/usa_today/0479/140.jpg,0,DGM4_origin,train
dgm4_868875,The West family watch the Givenchy show at Paris fashion week,data/raw/DGM4/origin/guardian/0476/106.jpg,0,DGM4_origin,test
dgm4_300139,Sinead OConnor and Glenn Close attend the after party for the screening of Albert Nobbs at the Armani Ristorante on Dec 13 2011 in New York,data/raw/DGM4/origin/usa_today/0694/434.jpg,0,DGM4_origin,train
dgm4_1225976,A protester stands outside Leinster House in Dublin this week as TDs voted on the EUIMF bailout,data/raw/DGM4/origin/guardian/0036/181.jpg,0,DGM4_origin,train
dgm4_419737,Amal Alamuddin Clooney at the European Court of Human Rights in Strasbourg France on Jan 28 representing Armenia in a case involving denial of the Armenian genocide,data/raw/DGM4/origin/usa_today/0521/581.jpg,0,DGM4_origin,train
dgm4_1221004,Sir Alex Ferguson is a regular visitor to Chester above and has a runner on Wednesday in the 350 race,data/raw/DGM4/origin/guardian/0032/397.jpg,0,DGM4_origin,train
dgm4_1053716,A menage a trois against a romantic backdrop of potted herbs,data/raw/DGM4/origin/guardian/0666/365.jpg,0,DGM4_origin,train
dgm4_1216669,Ten minutes later another German goes down Rudi Voller is adjudged to have drawn a foul by Roberto Sensini and the referee points the penalty spot,data/raw/DGM4/origin/guardian/0047/339.jpg,0,DGM4_origin,train
dgm4_1452632,Lea Seydoux and Monica Bellucci have been unveiled as Craig s female costars,data/raw/DGM4/origin/bbc/0119/820.jpg,0,DGM4_origin,train
dgm4_1560683,Lena MeyerLandrut s 2010 victory brings the contest to Germany,data/raw/DGM4/origin/bbc/0200/037.jpg,0,DGM4_origin,train
dgm4_1620348,The Holts plan to spend the money on family,data/raw/DGM4/origin/bbc/0401/331.jpg,0,DGM4_origin,train
dgm4_481155,The Pope s messages about rising inequality resonate with the working poor across the world,data/raw/DGM4/origin/guardian/0842/289.jpg,0,DGM4_origin,train
dgm4_1543329,Milkha Singh was honoured on stage at the ceremony,data/raw/DGM4/origin/bbc/0212/208.jpg,0,DGM4_origin,val
dgm4_207686,Nick Saban and his Crimson Tide hoist the SEC Championship trophy after defeating Georgia,data/raw/DGM4/origin/usa_today/0639/714.jpg,0,DGM4_origin,val
dgm4_1039952,German chancellor Angela Merkel Spanish prime minister Mariano Rajoy and French president Francois Hollande visit the scene of the Germanwings crash in the French Alps,data/raw/DGM4/origin/guardian/0662/910.jpg,0,DGM4_origin,train
dgm4_1509154,Students Daniel De Niet and Tom Burdett spotted the man hanging upside down from a window,data/raw/DGM4/origin/bbc/0152/425.jpg,0,DGM4_origin,train
dgm4_1117688,What should caption this picture from Sarkozy s campaign trail,data/raw/DGM4/origin/guardian/0744/957.jpg,0,DGM4_origin,val
dgm4_1153924,Going going gongs Awardwinning costume drama Parade s End with Benedict Cumberbatch and Rebecca Hall,data/raw/DGM4/origin/guardian/0754/149.jpg,0,DGM4_origin,val
dgm4_1223701,Anthony Asquith filming A Cottage on Dartmoor 1929,data/raw/DGM4/origin/guardian/0045/149.jpg,0,DGM4_origin,train
dgm4_452670,Erith s Northend Children s Centre is one of just 550 providing full daycare the latest figures suggest,data/raw/DGM4/origin/guardian/0802/789.jpg,0,DGM4_origin,train
dgm4_970128,The Stop the War coalition sparked a wave of global dissent,data/raw/DGM4/origin/guardian/0176/619.jpg,0,DGM4_origin,val
dgm4_730314,Turkish women wave flags outside the AK party headquarters in Ankara President Erdogan prefers to speak of gender justice rather than equality between the sexes,data/raw/DGM4/origin/guardian/0547/346.jpg,0,DGM4_origin,train
dgm4_1130995,Tom Cruise carries his daughter Suri to her gymnastics class in New York in July,data/raw/DGM4/origin/guardian/0742/078.jpg,0,DGM4_origin,train
dgm4_1151481,Delon Armitage was given a 12match ban after it was alleged he used offensive language towards spectators at Welford Road,data/raw/DGM4/origin/guardian/0753/524.jpg,0,DGM4_origin,train
dgm4_601319,Back on the road Roger Daltrey and Pete Townshend of the Who to tour Quadrophenia,data/raw/DGM4/origin/guardian/0314/868.jpg,0,DGM4_origin,val
dgm4_1084894,Robben celebrates with the trophy,data/raw/DGM4/origin/guardian/0680/511.jpg,0,DGM4_origin,train
dgm4_889159,Dolly Parton and her husband Carl Dean whom she met at 18 and describes as the perfect man,data/raw/DGM4/origin/guardian/0493/613.jpg,0,DGM4_origin,test
dgm4_206245,The Obama administration is setting aggressive goals for reforming how Medicare reimburses healthcare providers,data/raw/DGM4/origin/washington_post/0299/533.jpg,0,DGM4_origin,train
dgm4_1482640,Lithuania s President Dalia Grybauskaite arrives at the Brussels summit,data/raw/DGM4/origin/bbc/0027/254.jpg,0,DGM4_origin,train
dgm4_922001,Gregg Popovich center talks to his players at a timeout during a game against the Phoenix Suns,data/raw/DGM4/origin/guardian/0126/930.jpg,0,DGM4_origin,train
dgm4_1651740,There seemed to be little warmth between Presidents Poroshenko and Putin as the meeting began,data/raw/DGM4/origin/bbc/0460/747.jpg,0,DGM4_origin,train
dgm4_1665145,Judge ODonnell said he could not be sure Mr Brelo s shots had killed the pair,data/raw/DGM4/origin/bbc/0414/291.jpg,0,DGM4_origin,train
dgm4_1267406,Hostesses prepare hot dogs at a floating restaurant in Pyongyang amid heightened excitement in the city,data/raw/DGM4/origin/guardian/0097/551.jpg,0,DGM4_origin,train
dgm4_723613,The Southampton chairman Ralph Krueger believes the club has progressed since Ronald Koeman replaced Mauricio Pochettino as manager,data/raw/DGM4/origin/guardian/0545/661.jpg,0,DGM4_origin,train
dgm4_1629189,The civil service has had to serve two parties in government,data/raw/DGM4/origin/bbc/0471/394.jpg,0,DGM4_origin,train
dgm4_1457221,The rebels say they will not disarm until government troops have left eastern Ukraine,data/raw/DGM4/origin/bbc/0036/935.jpg,0,DGM4_origin,train
dgm4_1592885,Mr Putin told a crowd outside the Kremlin that Ukrainians and Russians were one people,data/raw/DGM4/origin/bbc/0343/574.jpg,0,DGM4_origin,train
dgm4_768365,Did WuTang Clan really collaborate with Liverpool footballer Ian Rush Given what you re about to read below it s not out of the realms of possibility Credit Liverpool FC,data/raw/DGM4/origin/guardian/0588/202.jpg,0,DGM4_origin,test
dgm4_349226,Suzy Favor Hamilton competes in the preliminaries of the women s 1500meters at the US Olympic Track and Field Team Trials in 2004,data/raw/DGM4/origin/usa_today/0548/807.jpg,0,DGM4_origin,test
dgm4_885956,Zimbabwean human rights activist Jestina Mukoko arriving at a magistrate s court in Harare,data/raw/DGM4/origin/guardian/0486/552.jpg,0,DGM4_origin,train
dgm4_264757,Telecommunication Minister Leonid Reiman left and Minister of Press Television and Radio Broadcasting Mikhail Lesin right confer over documents during a meeting on Aug 28 2000,data/raw/DGM4/origin/usa_today/0402/101.jpg,0,DGM4_origin,train
dgm4_519384,Greek finance minister Yianis Varoufakis left and Prime Minister Alexis Tsipras must optimise tax revenue collection if they are to implement an antiausterity programme,data/raw/DGM4/origin/guardian/0244/189.jpg,0,DGM4_origin,val
dgm4_635472,Give the play a bit of zip Danny Webb as He and Saskia Reeves as She,data/raw/DGM4/origin/guardian/0342/216.jpg,0,DGM4_origin,train
dgm4_344014,In January 2015 they were a striking couple dressed in black and white at the Art Of Elysium gala in Los Angeles,data/raw/DGM4/origin/usa_today/0702/061.jpg,0,DGM4_origin,train
dgm4_349170,Gena Rowlands accepts an honorary Oscar at the Governors Awards at the Dolby Ballroom on Saturday Nov 14 2015 in Los Angeles,data/raw/DGM4/origin/usa_today/0381/663.jpg,0,DGM4_origin,train
dgm4_1278020,A robotics fan embraces the future,data/raw/DGM4/origin/guardian/0080/278.jpg,0,DGM4_origin,train
dgm4_892173,Jules and Guy Sebastian are also masters of coordination with her emerald dress matching his sneaky socks,data/raw/DGM4/origin/guardian/0113/168.jpg,0,DGM4_origin,train
dgm4_82129,Pataki signs the Workers Compensation Reform bill at the Capitol,data/raw/DGM4/origin/washington_post/0441/788.jpg,0,DGM4_origin,train
dgm4_519306,Roman Polanski arrives for a hearing in Krakow in February the last time he was in court,data/raw/DGM4/origin/guardian/0244/167.jpg,0,DGM4_origin,test
dgm4_157593,Tiara s mother Kimberly JacksonMartin holding Princeton,data/raw/DGM4/origin/washington_post/0339/632.jpg,0,DGM4_origin,val
dgm4_1277723,JJ Watt is more than just an allpro defensive end he s an allstar trash talker,data/raw/DGM4/origin/guardian/0092/634.jpg,0,DGM4_origin,val
dgm4_1581029,He was criticised for the failure of UN troops to stop genocide in Bosnia,data/raw/DGM4/origin/bbc/0340/267.jpg,0,DGM4_origin,train
dgm4_1526075,Swami Nithyananda denies charges of sexual misconduct,data/raw/DGM4/origin/bbc/0157/094.jpg,0,DGM4_origin,val
dgm4_593647,Indian artists paint and create a replica of the World Cup trophy on the head of a fan,data/raw/DGM4/origin/guardian/0306/701.jpg,0,DGM4_origin,test
dgm4_226477,Citizens inspect the scene after a car bomb explosion at a crowded outdoor market in the Iraqi capital s eastern district of Sadr City Iraq on May 11 2016,data/raw/DGM4/origin/usa_today/0489/766.jpg,0,DGM4_origin,test
dgm4_278825,Vice President Joe Biden arrives prior to State of the Union address before a Joint Session of Congress on Capitol Hill in Washington DC,data/raw/DGM4/origin/usa_today/0621/949.jpg,0,DGM4_origin,test
